GeneID	GSM4075467	GSM4075468	GSM4075469	GSM4075470	GSM4075471	GSM4075473	GSM4075474	GSM4075475	GSM4075476	GSM4075477	GSM4075478	GSM4075479	GSM4075480	GSM4075481	GSM4075482	GSM4075466	GSM4075472	GSM4075483
3551	545	720	818	583	670	671	636	747	862	858	561	706	718	612	591	602	585	842
105379395	10	10	12	11	6	9	10	19	27	11	10	12	11	14	6	8	6	25
5423	276	134	171	87	367	362	454	281	91	192	43	206	246	386	136	305	82	164
27121	80	3	3	1	1	183	20	17	3	24	0	266	10	25	0	54	0	4
7419	2172	805	990	1604	2479	2598	3382	2380	1143	1337	897	1781	1968	2074	1497	2370	1218	1109
6575	640	890	985	1887	512	1410	609	676	867	723	1781	1664	706	747	2366	622	1996	610
114926	466	279	331	238	383	429	707	508	239	371	198	281	280	287	507	445	296	288
105379396	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
1142	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
8973	2	0	1	0	0	0	2	5	0	4	1	0	0	4	0	1	0	2
55145	109	94	95	114	125	164	341	214	86	132	86	178	176	161	112	162	119	78
81790	342	311	478	275	380	455	391	355	326	225	336	430	302	272	343	328	318	244
100616115	6	2	3	0	1	2	2	3	3	0	1	1	0	0	1	4	0	2
84376	554	613	628	1489	485	476	407	473	616	530	483	716	664	516	424	438	534	997
2339	679	369	510	603	687	911	1026	676	432	636	319	632	650	737	599	763	450	395
84197	34	25	37	18	30	19	36	48	30	12	20	52	39	18	1	23	19	20
138050	1446	1056	1132	1470	1249	704	575	880	1344	1337	1055	1254	1089	958	684	1013	1053	1025
340441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105379397	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
389652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105375815	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105375816	1	0	0	0	1	2	4	2	0	1	0	0	1	0	0	0	0	8
105375817	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
107986885	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0
100287846	0	2	1	32	0	0	0	1	10	0	2	1	0	1	2	2	9	11
100996586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23514	809	488	516	594	994	863	748	683	626	645	262	556	665	547	421	776	455	724
107986940	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
1052	1174	2021	1027	4778	1614	1324	1381	1343	5190	1300	876	1463	2470	4012	2190	1151	1509	1899
5591	4201	1720	2777	2051	1482	4583	3318	5779	1005	2185	727	3421	3229	1959	575	2761	848	3040
105375818	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2
4173	1829	536	890	265	962	2385	2844	3292	299	1184	328	1444	2628	1983	281	2044	353	751
105375819	207	18	15	1	96	69	18	16	41	122	29	7	5	3	43	137	38	87
7336	699	419	399	770	783	905	1366	1071	356	580	246	813	770	972	513	635	441	620
107986941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375821	0	0	1	1	0	0	0	0	2	0	0	1	3	0	2	0	3	1
105375822	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	4	0
112268027	3	4	3	7	0	2	2	3	4	2	3	1	3	7	5	2	5	3
101929268	1	0	3	0	0	0	1	1	1	1	2	0	3	2	1	1	1	1
105375823	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
101929217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79645	2	1	1	2	1	3	2	1	12	0	10	1	0	2	15	0	1	1
105375825	1	1	0	1	0	0	0	0	2	0	0	1	2	0	0	2	1	1
6591	91	145	96	74	41	113	155	162	133	178	51	216	298	485	82	143	59	270
107986942	0	2	0	2	0	1	5	1	2	1	0	1	0	2	0	0	0	0
492307	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
105375826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54212	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
105375829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375828	0	3	0	8	0	0	0	0	7	0	0	0	0	0	10	0	62	0
105375830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137902	6	1	3	28	1	5	7	20	24	33	4	2	3	6	0	12	5	34
105375833	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
115294	503	498	432	1209	836	436	425	429	700	537	492	421	388	451	529	424	536	685
102724330	163	45	36	52	176	82	104	67	61	115	46	67	24	54	53	145	57	58
9705	38	8	4	10	3	3	5	4	2	4	1	3	4	0	7	18	7	3
101929341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389658	39	113	67	3	22	17	14	26	2	4	3	48	53	103	0	54	0	130
9821	474	754	708	1039	758	751	528	641	546	561	736	675	528	371	416	533	801	941
105375835	1	2	0	2	0	0	0	1	2	0	0	1	0	0	0	1	2	2
107986943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2831	1	2	5	0	3	0	0	0	0	0	0	1	4	1	0	0	0	3
105375836	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2
4986	0	0	0	8	1	0	0	0	1	0	0	0	0	2	0	1	0	1
100507516	20	101	46	476	20	9	24	24	76	59	39	59	14	14	26	68	92	77
51606	562	345	321	493	484	574	421	451	382	375	363	480	471	548	408	592	451	391
8601	0	1	0	0	10	6	3	1	1	0	1	0	3	3	1	1	1	9
6917	1308	762	766	1195	1399	1684	1881	1654	662	853	512	1141	1711	1795	617	1352	693	1135
105375839	1	1	0	0	0	1	2	1	3	2	0	0	1	2	0	5	1	1
10434	1243	710	763	484	2437	1656	3287	1791	512	588	528	1171	1819	1744	825	1550	550	1056
29088	785	283	344	327	880	900	1266	797	351	532	193	529	640	652	531	794	297	412
26766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375840	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0
105375841	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
64321	46	47	43	295	9	24	20	30	412	77	53	23	65	189	65	69	44	108
100129098	3	0	0	5	0	0	1	0	3	6	0	0	0	3	6	2	0	7
6101	53	2	0	0	12	5	37	8	0	26	0	0	1	2	0	29	0	6
107984125	13	0	0	0	5	0	1	4	0	9	0	0	0	0	0	16	0	1
105375842	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
107986944	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
107986886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114786	2	8	2	176	0	0	0	0	28	2	43	4	16	18	14	1	35	6
105375844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133234	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0
105375843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375846	0	2	6	2	1	0	3	2	4	1	4	9	4	3	0	1	5	1
137695	274	178	215	114	346	475	576	384	215	184	116	252	395	380	188	276	176	193
96764	498	184	237	235	508	705	767	681	190	422	119	561	511	401	133	440	135	461
4067	980	534	507	244	1420	2024	1305	1116	397	710	531	902	1734	1757	327	1237	430	937
109617001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6224	12544	4084	4434	5342	12552	11031	17370	10587	5586	11185	2333	5844	9772	17204	8269	12688	4023	6795
26795	4	5	4	3	5	8	6	4	9	9	2	7	11	10	4	2	1	11
105375847	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5324	11	36	39	42	16	31	12	9	43	60	13	7	15	7	47	5	25	40
79145	229	168	217	165	376	408	201	155	245	272	171	155	256	304	459	242	169	276
195814	116	49	27	15	673	152	87	42	105	228	114	33	350	530	96	192	92	38
442388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5179	0	4	0	235	0	1	0	0	10	18	8	0	3	0	12	3	41	4
101929415	0	2	0	66	0	1	2	1	12	4	1	1	0	0	0	1	7	2
101929398	0	1	0	4	0	1	4	2	26	3	0	1	0	1	0	2	1	3
100507632	0	4	0	6	0	1	17	0	79	5	1	1	3	8	0	1	0	1
105375850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54928	1932	1072	897	2072	1720	1503	1843	2259	1225	1142	849	1639	2092	1985	1149	1809	1151	1910
100507651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375855	0	0	1	0	1	0	5	1	0	0	0	1	1	0	0	0	0	0
286178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
105375856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505477	41	6	10	0	0	3	5	8	0	27	0	5	2	2	0	7	0	2
90362	26	49	42	231	8	11	33	38	82	52	22	22	58	82	23	38	73	75
107986945	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
101929528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137886	535	349	276	625	443	472	542	649	351	439	326	439	708	486	216	494	499	345
1581	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
105375857	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6386	1960	1780	1212	2173	2889	3385	1686	1749	1905	1620	1903	2423	2499	2904	2104	2296	1875	2285
8439	573	347	324	533	659	506	499	580	407	426	318	491	631	478	282	601	260	578
105375858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9760	69	188	40	738	407	61	47	62	178	55	164	82	363	314	301	121	329	316
100505501	6	27	4	67	106	9	16	10	27	8	29	13	30	26	59	16	44	32
105375860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105375861	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105375863	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
767	89	26	12	19	850	25	4	3	49	53	26	59	662	559	47	55	24	71
105375864	0	3	0	0	2	2	1	0	0	2	1	2	1	2	1	0	0	1
100505532	17	2	2	5	61	21	10	12	15	13	0	1	15	8	0	8	2	4
5862	2406	1725	1437	1747	3369	2382	2260	2177	1875	1888	1668	2010	2436	2807	2368	2268	1721	1790
55636	826	563	746	322	458	784	438	1005	426	853	400	1083	997	413	171	445	352	1145
105375938	6	3	3	1	7	5	4	2	6	21	3	5	0	8	17	3	0	3
157807	127	71	70	114	181	133	157	116	142	164	43	77	201	318	95	120	54	139
100130298	28	4	2	2	38	13	3	1	9	7	2	6	17	33	9	27	5	27
105375870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444	2756	1495	1689	2029	6525	2653	4737	3735	2692	1710	791	2336	4986	3976	928	3226	1105	3122
100616484	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
101929628	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
105375871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111082988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286183	3	0	0	9	7	1	0	0	2	1	0	0	0	0	0	1	2	0
643763	0	5	0	120	7	0	0	0	10	3	5	0	0	0	0	0	31	1
107986946	0	0	1	1	1	0	0	3	0	0	0	1	0	1	3	1	1	1
8836	1029	552	799	68	2060	1407	1711	1021	526	1850	365	891	493	668	781	1274	265	1553
7274	29	57	103	11	236	12	110	98	51	30	25	49	5	1	40	13	18	158
101410533	6	4	5	8	39	2	17	19	15	8	14	8	9	19	26	6	10	21
253943	1224	993	790	1404	1305	1032	1409	1270	986	772	1314	1218	1249	993	1228	1261	1338	1085
105375873	0	0	0	0	0	1	0	1	0	1	1	0	0	0	2	0	0	0
105375875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375874	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
102724612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286184	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	2	0
102724623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130155	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
406908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401463	6	11	4	6	3	0	1	5	4	7	1	6	7	13	1	11	3	15
27319	40	34	36	35	10	3	9	17	27	22	6	22	27	85	15	52	17	55
9420	101	183	124	177	37	26	100	130	164	124	69	87	169	226	40	150	47	339
105375879	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0
105375878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286186	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
55156	557	326	311	674	698	830	1382	896	300	458	261	488	657	624	274	695	375	444
9650	470	273	300	209	696	715	1305	850	185	335	151	471	784	828	217	587	165	413
5150	372	328	351	209	206	326	432	425	243	307	231	314	364	328	169	316	156	307
107986949	0	4	2	1	0	0	3	2	1	1	0	0	1	0	0	1	4	5
107986948	6	6	8	4	3	3	10	13	2	5	3	9	10	3	6	9	0	7
107986950	0	0	0	1	1	0	0	0	0	1	3	0	0	0	0	0	1	0
105375883	1	4	1	0	0	0	1	2	0	0	1	1	0	0	0	1	0	0
85479	15	16	5	3	8	0	22	20	3	12	1	11	9	15	12	59	5	26
84675	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0
100189437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505659	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	1
102724687	2	1	0	1	3	0	0	1	2	0	3	0	0	0	3	0	2	0
100505676	2	1	1	0	1	1	0	1	3	1	5	4	0	0	1	0	0	0
23212	697	206	286	243	475	793	536	825	104	545	61	522	716	775	171	590	140	477
137872	5	26	5	271	11	6	7	7	151	19	57	6	5	10	118	13	72	40
254778	1	6	0	38	8	1	0	1	14	1	9	0	0	0	5	0	1	3
4603	54	54	51	47	58	71	72	86	33	15	129	30	46	20	23	57	68	30
105375884	2	4	2	9	5	4	4	4	7	12	10	2	1	7	6	2	3	4
80124	346	387	411	348	302	337	345	512	335	318	368	496	442	263	369	330	408	464
100533105	114	139	116	109	319	102	180	153	120	116	129	150	112	73	165	137	132	205
56260	23	44	39	46	44	58	52	33	42	97	46	45	22	14	56	27	52	67
23678	110	137	108	98	314	94	171	149	117	107	124	143	109	71	161	133	126	197
26255	2	0	0	0	4	0	3	0	0	2	1	1	1	0	0	1	0	1
157777	280	88	102	114	324	243	450	245	64	270	45	160	246	273	134	284	90	223
641638	632	179	209	260	657	438	947	547	133	532	78	355	520	679	219	564	212	442
641648	8	4	5	2	17	13	15	12	7	9	3	15	9	11	15	9	3	24
100129654	0	0	2	2	0	8	0	0	0	2	0	0	0	0	0	1	0	2
286187	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
105375885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10987	489	321	355	438	749	642	882	574	395	560	313	485	522	570	532	579	417	432
79848	262	189	235	181	357	367	310	324	246	314	138	241	342	205	237	261	116	326
10565	1186	910	889	929	950	1069	989	1382	905	807	1006	1538	980	509	660	975	1029	1195
102724708	10	2	2	5	15	5	2	2	15	6	4	9	4	1	21	3	2	5
57094	114	9	10	24	83	22	25	21	70	6	17	3	1	2	45	53	12	42
105375886	5	0	0	3	0	0	0	1	9	0	3	0	0	4	14	3	0	1
80243	43	80	79	237	17	27	8	41	244	84	79	66	101	97	57	63	50	211
105375888	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286189	1	1	0	0	0	0	0	0	4	0	2	0	0	0	0	1	1	1
116328	5	6	0	0	0	4	4	1	9	8	0	7	4	16	0	9	2	5
107986951	0	0	0	0	0	1	2	0	0	2	0	0	5	9	0	0	0	2
100505718	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100505739	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
23213	4366	5483	2617	2438	610	2211	2728	6118	439	6603	335	2133	9933	12340	222	7497	807	18650
81796	151	63	84	23	87	9	183	152	25	19	12	34	182	158	5	134	16	60
105375889	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
101929759	16	15	13	1	10	2	12	9	0	0	1	2	23	18	0	19	2	1
63978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10499	806	737	588	1132	535	650	531	868	627	653	1036	962	615	262	433	609	1126	817
101926892	1	1	1	4	0	33	0	0	4	1	0	0	0	0	0	3	2	0
105375890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23471	2276	1895	1493	1598	3556	3628	4052	3155	1600	1779	1690	3132	3742	4173	2074	2895	1649	2583
286190	128	38	37	33	96	227	219	157	16	74	38	129	99	71	29	182	25	43
51110	472	200	142	114	358	947	844	518	86	275	133	404	343	303	158	610	132	148
389668	45	30	13	4	124	9	125	79	1	3	36	65	68	44	31	71	15	4
105375894	3	1	0	0	0	0	8	17	2	1	2	2	1	0	0	0	1	2
2138	3	16	8	3	3	0	152	282	8	9	13	26	4	2	0	0	5	8
102724772	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105375892	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
107986890	13	30	12	0	0	0	26	57	0	1	0	62	0	0	1	16	1	1
9242	149	145	96	51	46	74	138	161	106	262	43	122	353	673	20	150	58	284
100132891	51	84	88	25	34	26	63	53	77	83	21	62	133	209	25	55	16	157
8989	78	298	322	23	203	54	38	34	362	43	79	233	171	249	284	43	162	64
105375896	1	0	2	1	1	0	0	0	9	0	1	0	1	1	0	0	0	1
392232	3	1	1	1	3	0	0	1	1	1	1	2	3	1	0	0	0	3
105375897	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
9312	0	5	2	22	0	1	0	0	6	0	8	0	1	1	0	1	2	4
101926908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7013	475	227	205	481	512	468	460	471	279	278	275	286	762	599	265	471	369	322
157869	52	85	27	314	406	214	23	20	117	137	72	39	651	590	40	60	127	31
107986891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375901	48	2	0	0	122	0	18	17	2	2	1	4	18	41	3	23	1	3
100130301	5	0	0	1	7	0	2	3	1	1	0	1	1	0	0	4	0	5
6129	11331	3915	4808	4561	11484	11363	16193	11790	4723	8429	2012	5857	12331	18198	8716	9364	3487	7842
157506	640	363	267	276	592	464	520	501	390	521	372	667	1065	1176	459	527	374	582
101926926	4	4	2	5	12	5	1	8	28	7	2	18	15	13	0	8	5	21
105375899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128126	5	1	2	3	6	4	2	0	3	0	3	5	0	0	1	2	4	0
27067	635	403	363	583	578	516	527	560	384	354	348	554	494	396	322	643	491	504
105375902	2	6	4	6	2	6	12	3	5	9	4	4	4	6	9	0	9	4
55284	342	288	300	307	550	490	688	480	297	315	187	347	498	511	337	383	285	372
101926947	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6921	448	241	255	310	474	721	975	607	232	449	166	515	589	938	416	518	199	319
54968	476	170	142	306	522	808	913	611	174	458	138	322	596	488	279	508	377	240
23643	29	49	48	41	49	18	99	76	42	124	19	26	65	162	40	88	37	65
105375903	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	1	0	3
56704	490	167	219	69	497	717	441	525	85	391	54	410	705	450	133	401	85	299
54332	62	43	48	150	65	312	131	112	59	108	47	110	314	300	65	51	71	83
100847058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
100302260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51050	2	73	90	1447	0	68	59	70	363	37	51	3	324	314	94	14	185	112
83690	24	71	46	82	13	28	28	26	29	28	8	25	53	82	11	69	22	172
105375905	2	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	2
101805492	0	20	23	4	104	17	31	38	8	10	18	53	47	26	38	0	22	70
3174	732	518	343	318	803	528	710	642	664	336	792	601	662	382	573	664	1107	334
105375906	0	0	0	0	1	0	2	3	0	0	1	2	0	0	0	0	0	1
102724858	0	0	0	0	13	0	22	18	0	0	2	0	0	0	0	1	3	0
101926978	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100192378	0	3	0	13	0	0	0	1	0	8	0	0	3	7	0	1	1	4
79776	16	49	27	678	0	10	15	46	102	156	26	22	165	100	4	40	153	294
100422921	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2
5828	436	318	312	441	1010	372	929	572	301	300	263	431	434	433	515	468	389	482
105375909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375911	0	3	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	2
5569	45	33	27	111	6	55	232	212	32	19	38	130	7	24	30	37	58	59
101927003	0	0	0	0	0	1	1	2	0	0	0	2	0	0	0	0	0	0
51101	203	195	262	271	280	124	190	157	139	112	73	178	102	151	62	247	100	285
3574	90	81	94	41	185	48	140	102	61	10	75	87	113	39	93	86	71	71
101241902	10	12	6	1	10	1	4	4	24	7	15	5	10	9	20	5	8	11
105375914	33	43	37	12	76	34	52	32	31	6	46	42	36	20	38	56	34	51
112935892	9	13	8	11	20	13	8	16	8	2	43	34	4	8	16	7	11	29
105375912	3	5	2	1	3	2	3	5	2	0	0	4	2	0	0	2	3	2
105375913	35	24	20	10	24	8	15	16	15	5	4	34	12	8	3	37	19	33
107986892	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105375915	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
113219456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375916	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
11075	14	89	51	629	8	7	7	8	247	51	169	16	15	46	202	25	272	222
107986893	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
23462	69	59	74	116	49	30	58	71	135	131	68	69	189	289	131	83	61	191
101927067	1	0	2	0	5	0	1	0	2	1	0	1	2	2	2	0	0	1
101927040	1	0	0	0	0	2	0	1	3	0	0	2	0	0	2	0	2	0
28957	232	231	275	100	398	493	797	395	141	187	71	177	302	433	229	230	107	163
7163	2432	3419	3070	1097	4714	2888	2882	2873	2173	2069	2625	3702	3459	2652	3754	2294	3377	2218
105375919	2	13	14	6	8	0	0	0	27	3	20	3	1	0	16	2	27	6
105375918	1	10	9	4	3	0	1	2	19	0	17	6	2	0	5	0	40	1
105375920	0	0	0	0	0	0	0	0	0	7	0	1	0	0	1	0	0	0
100847056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375921	8	15	22	13	8	2	9	4	6	6	4	0	2	2	4	1	4	12
65986	302	876	1147	366	481	175	302	373	553	171	465	185	315	240	312	143	384	837
619279	713	1048	1544	688	522	355	414	911	894	699	493	180	433	139	362	330	439	795
107986894	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
55824	419	1237	675	772	356	199	350	459	1597	481	2635	1030	585	375	1222	505	3259	681
105375924	1	0	3	3	4	1	3	5	4	0	14	0	1	6	5	0	6	3
2171	958	476	590	556	2033	1469	2617	1916	995	1140	369	1196	1203	1589	766	1392	510	410
105375925	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
105375926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5375	0	13	0	53	1	0	0	0	21	1	25	1	0	0	9	2	33	1
646480	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0
101927118	0	1	0	1	1	1	0	0	0	1	0	2	0	0	7	0	3	1
2167	7	71	2	226	4	7	7	5	11295	1120	64	6	15	4	772	25	106	16
646486	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
650747	0	3	0	6	18	9	1	1	3	4	8	3	4	0	0	1	0	0
3612	340	597	428	453	474	568	513	454	595	226	776	399	389	375	1343	388	918	314
347051	9	12	7	10	12	9	19	16	23	11	32	9	1	13	17	7	16	4
79752	341	508	656	314	668	681	1006	667	217	515	126	388	538	571	325	467	235	623
92421	634	495	576	75	669	571	546	442	121	280	318	443	191	162	440	670	350	292
64089	143	131	132	180	135	162	131	141	99	152	78	102	162	101	102	104	135	178
105375928	1	5	2	1	0	3	1	6	3	0	0	1	2	4	0	1	1	5
105375929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
105375931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
