Gene,14_C5_N_S3,38_D8_N_S6,49_A11_N_S8,10_E3_S1,14_C5_S12,32_C12_S7,34_A3_T_S1,38_D8_S8,39_B7_2_S9,40_G4_T_S9,44_C14_S11,49_A11_S2,11_E4_N_S2,30_C12_N_S4,31_A8_N_S5,48_A3_N_S7,51_B3_N_S9,3_B5_S7,5_E8_S9,6_C8_2_S4,8_D4_S10,11_E4_S5,13_C1_S11,15_C13_2_S6,20_F6_S1,21_C6_S7,23_B7_S1,24_A14_S2,25_B26_S6,26_F10_S3,27_D8_S7,28_C5_S8,29_E6_S4,30_C12_S5,31_A8_S6,36_E5_S2,43_C10_S10,45_C6_S12,46_B13_S2,48_A3_S1,51_B3_S3,52_C11_S3,53_F6_2_S3,55_B9_S4,58_F9_S4,60_A6_S5,62_D7_S5,63_B10_S6
ENSG00000234751,43.99014338,18.08050202,43.61339501,1.720722844,2.48317608,0,14.49273928,3.945759393,1.718236417,1.75404829,5.238493187,0.409908946,10.56795634,14.122715,24.62629429,15.80961652,10.69871645,7.06903954,0,0.551067689,2.051368446,2.425210967,0.631062352,0.666093888,1.766121443,7.625800752,1.45455567,1.029997785,0,5.281702446,0.7432293,0,0.564654605,1.151081854,1.995968552,3.138597084,9.833969423,0,0,2.871239383,10.69871645,0.604748877,1.277164676,3.939972141,1.549795835,3.56047557,5.953041627,4.160405211
ENSG00000234753,0,0,0,0,0,0.57815917,0,0.789151879,0,0,0,0,0,0,4.925258858,0,0,0,0,0,1.367578964,0,0,0,0,0,0,0,0,0,0,0,0,0.287770463,0.498992138,1.046199028,0,0,1.240177415,0,0,0,0,0,0,0,0,0
ENSG00000234754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631062352,0,0,0,0,0,0,0,0,0,0,0,0.498992138,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234758,43.99014338,192.8586883,261.6803701,0,6.456257809,0.57815917,6.587608763,15.78303757,7.732063878,2.923413816,4.490137017,3.689180518,55.48177079,82.38250418,93.5799183,106.7149115,17.83119408,0,0.61469402,3.306406132,8.205473783,8.892440211,1.262124704,21.31500443,5.29836433,7.625800752,2.42425945,3.089993355,0,2.640851223,0,0,2.823273026,6.330950196,5.987905656,12.55438834,27.04341591,4.290366189,38.44549987,1.435619691,17.83119408,4.837991013,1.915747014,0,7.748979173,0,9.524866603,9.476478536
ENSG00000234763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188746272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188746272,0,0,0,0,0,0,0
ENSG00000234769,0,0,0,0,2.48317608,5.20343253,4.611326134,3.945759393,0,0,2.245068509,3.689180518,7.925967255,0,0,0,1.188746272,7.06903954,1.844082059,7.163879952,8.889263265,0.808403656,5.679561167,0,1.766121443,13.55697911,4.363667009,6.179986711,0,0,0,0,5.646546052,5.755409269,7.48488207,8.369592224,0,0,0,2.871239383,1.188746272,2.418995507,6.38582338,7.879944282,1.549795835,7.12095114,3.571824976,2.542469851
ENSG00000234771,16.91928592,54.24150607,33.92152945,2.867871407,3.973081728,2.31263668,1.317521753,1.578303757,3.436472835,3.508096579,0.74835617,3.279271572,29.06187994,7.061357501,0,15.80961652,4.754985088,1.767259885,2.458776079,6.061744575,5.470315856,1.616807311,3.15531176,2.664375554,2.354828591,8.473111946,6.787926459,4.634990033,11.92189526,2.112680978,2.972917199,0,5.646546052,8.633113904,3.492944966,8.369592224,7.375477067,5.362957736,4.960709661,5.263938868,4.754985088,2.418995507,7.024405718,1.313324047,4.649387504,7.12095114,8.334258277,1.61793536
ENSG00000234772,0,0,0,0,0,0,0,1.578303757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666093888,0,0,0,0,0,0,0,0,0,0,0,0,1.229246178,0,0,0,0,0,0,0,0,0,1.190608325,0
ENSG00000234773,0,0,0,3.441445689,0.993270432,0,0,0.789151879,0,0,0.74835617,0.819817893,0,4.707571668,14.77577657,0,0,1.767259885,0,0,0,0,3.786374112,1.332187777,0,0,0.96970378,2.574994463,0,0,0,0,0,0.575540927,0,0,3.687738534,0,0,0.478539897,0,3.023744383,0,0,1.549795835,3.56047557,1.190608325,0.693400868
ENSG00000234776,118.4350014,87.38909311,0,0,3.973081728,1.73447751,11.1989349,0,28.35090089,9.939606975,0,17.21617575,39.62983628,14.122715,34.47681201,86.95289085,3.566238816,0,3.073470099,0,7.521684302,14.5512658,6.941685871,7.327032772,0,1.694622389,11.63644536,18.02496124,0,7.394383424,0,0,5.646546052,2.589934171,8.482866346,10.46199028,14.75095413,5.362957736,0,6.69955856,3.566238816,6.652237644,67.05114549,0,2.582993058,17.80237785,0,9.476478536
ENSG00000234779,3.383857183,0,0,0.573574281,0,0,0,0.789151879,0,0,0,0.819817893,0,0,0,0,0,0,0,0.551067689,0.683789482,0,0,0,0,0,0,0,0,0,0,0,0,0.287770463,0,0,0,0,0,0.478539897,0,0,0,0,0.516598612,0,2.381216651,0.462267246
ENSG00000234782,3.383857183,0,0,0,1.489905648,0,0.658760876,2.367455636,5.154709252,1.169365526,6.735205526,0.819817893,0,18.83028667,0,0,5.94373136,1.767259885,1.844082059,0.551067689,5.470315856,0.808403656,1.893187056,14.65406554,2.943535739,19.48815748,3.39396323,2.05999557,0,1.584510734,0,0,0,3.453245562,3.492944966,0,3.687738534,6.435549283,6.200887076,1.435619691,5.94373136,4.837991013,1.277164676,1.313324047,6.199183339,5.340713355,0,1.849068983
ENSG00000234784,0,3.013417004,4.845932779,0.573574281,0.496635216,0,0,3.156607514,0.859118209,1.169365526,2.245068509,0,7.925967255,7.061357501,0,7.904808259,0,0,0,0.551067689,0,0.808403656,0.631062352,3.99656333,1.177414296,2.541933584,0,0,0,0.528170245,0.7432293,31.88220133,0,0,0.997984276,0,1.229246178,4.290366189,4.960709661,0.478539897,0,0.604748877,4.470076366,0,0.516598612,0,7.143649952,0.231133623
ENSG00000234785,0,0,0,0,0,0.57815917,1.976282629,1.578303757,0.859118209,0,0,0,0,4.707571668,0,11.85721239,1.188746272,0,0,0,0,0,0,0,0.588707148,0,0,0,0,0,0,0,0.564654605,0,0.498992138,1.046199028,0,0,0,1.435619691,1.188746272,0,0,0,1.033197223,0,0,1.155668114
ENSG00000234788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808403656,0,0,0,0,0,0.514998893,0,0,0,0,0,0.287770463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234789,605.7104358,253.1270283,552.4363368,66.53461665,24.8317608,58.97223534,99.47289232,84.43925101,116.8400764,30.98818645,89.05438418,35.66207834,406.8663191,242.4399409,728.938311,304.335118,160.4807467,106.0355931,43.02858138,22.59377523,69.74652716,16.16807311,26.50461878,58.61626218,50.62881471,88.96767544,43.63667009,30.89993355,1204.111422,42.78178981,0,701.4084293,127.6119408,18.41730966,48.40223739,172.6228396,165.948234,92.24287305,96.73383838,44.98275033,160.4807467,58.05589216,79.18420991,84.05273901,24.79673335,48.06642019,132.1575241,47.38239268
ENSG00000234793,3468.453613,1247.55464,2655.571163,189.2795129,299.9676705,679.9151839,720.0256378,239.9021711,766.3334421,136.2310838,374.1780848,188.5581154,2383.074155,2742.160496,4496.761337,3466.258422,1157.838869,941.9495187,281.5298611,379.1345698,326.1675829,387.225351,179.2217079,448.2811869,311.4260812,857.478929,266.6685395,279.6443987,5859.611522,217.6061408,365.6688155,3501.728446,802.9388485,138.7053634,178.1401933,1072.354004,1112.467791,700.4022803,732.9448524,258.4115444,1157.838869,356.8018372,474.4666771,1034.899349,177.1933238,396.993026,607.2102459,257.0205886
ENSG00000234797,0,0,0,0.573574281,2.979811296,0,1.317521753,0,1.718236417,0,8.980274034,0,0,0,0,0,3.566238816,1.767259885,1.22938804,3.306406132,3.41894741,0,0.631062352,3.330469442,0,3.389244779,1.93940756,2.574994463,0,0.528170245,0.7432293,0,1.12930921,2.302163708,3.492944966,0,1.229246178,1.072591547,3.720532245,0.957079794,3.566238816,0,0.638582338,1.313324047,1.549795835,0,1.190608325,0.693400868
ENSG00000234800,3.383857183,0,0,0,0.993270432,0,0.658760876,0,0,7.016193159,5.238493187,1.229726839,10.56795634,0,0,3.95240413,9.509970176,5.301779655,3.688164119,2.204270755,3.41894741,0,6.310623519,7.993126661,5.29836433,6.778489557,1.45455567,1.029997785,0,7.394383424,0,0,7.340509867,4.316556952,4.98992138,0,0,0,16.1223064,3.34977928,9.509970176,5.44273989,1.277164676,0,5.165986116,10.68142671,5.953041627,4.391538834
ENSG00000234801,0,0,0,0,0.496635216,0,0,0,0,0,0.74835617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694622389,0,0,0,0,0,0,0,0,0.498992138,0,0,0,0,0,0,0,0,0,0,0,1.190608325,0
ENSG00000234805,0,0,0,0,0.496635216,0.57815917,0,0,0,0,0,0,0,0,0,0,2.377492544,0,1.22938804,0,0,0,0,0,0,0,0.96970378,0,0,0,0,0,2.823273026,0,0,0,0,0,0,0,2.377492544,0,0,5.253296188,0,8.901188924,0,0
ENSG00000234806,20.3031431,0,9.691865558,0,1.489905648,0,5.928847886,3.156607514,7.732063878,1.169365526,0,2.869362625,0,7.061357501,9.850517716,7.904808259,0,12.37081919,2.458776079,8.26601533,3.41894741,0,0,5.328751107,0,5.083867168,0,3.604992248,0,0.528170245,0,0,0.564654605,0.86331139,0.498992138,12.55438834,17.20944649,0,0,0,0,1.81424663,0.638582338,18.38653666,1.033197223,5.340713355,3.571824976,0.462267246
ENSG00000234814,131.9704302,105.4695951,92.0727228,1.720722844,15.3956917,18.50109344,20.42158716,23.67455636,15.46412776,5.262144869,27.68917827,36.07198729,36.98784719,96.50521918,83.72940059,75.09567846,40.41737325,30.04341804,0,22.04270755,17.77852653,63.86388879,22.71824467,0,35.32242887,10.16773434,10.66674158,43.25990697,0,7.922553669,26.75625479,308.1946129,31.05600328,39.13678303,19.95968552,62.77194168,51.62833947,11.79850702,48.36691919,25.36261455,40.41737325,18.74721518,27.45904053,0,37.71169864,42.72570684,84.5331911,19.18409069
ENSG00000234816,0,0,0,0,0,0,0,0,2.577354626,0,0,0,15.85193451,0,0,3.95240413,3.566238816,0,1.22938804,0,0,0,0,0,0,0,1.45455567,0,0,0,0,0,0,1.726622781,0.498992138,0,0,0,0,0.957079794,3.566238816,0,0,0,0,0,0,0
ENSG00000234818,1380.613731,533.3748097,2636.187432,162.8950959,91.38087975,110.4284015,202.239589,269.1007906,167.5280507,293.5107471,228.9969879,97.96823821,1223.240946,1059.203625,1758.317412,992.0534366,260.3354336,151.9843501,87.90124483,294.2701457,181.8880022,164.9143457,109.1737869,128.5561205,177.7895586,195.728886,41.21241065,69.0098516,5007.196011,86.09174986,69.86355418,1498.463463,121.4007401,64.17281335,53.39215877,201.9164124,267.9756668,405.4396048,439.022805,65.5599659,260.3354336,194.1243894,323.122663,257.4115132,120.8840751,74.76998696,579.8262544,117.8781476
ENSG00000234819,0,0,0,0,0,0,0,0,1.718236417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033197223,0,0,0
ENSG00000234825,3.383857183,0,77.53492446,0,1.489905648,7.51606921,3.293804381,0,27.49178268,0.584682763,0,0,2.641989085,25.89164417,49.25258858,35.57163717,2.377492544,0,0.61469402,2.755338443,2.735157928,1.616807311,0,1.998281665,4.120950034,0,0.96970378,4.11999114,0,0,0,0,0.564654605,2.589934171,1.496976414,0,13.52170796,1.072591547,6.200887076,0.957079794,2.377492544,1.209497753,0.638582338,0,1.033197223,7.12095114,4.762433301,2.773603474
ENSG00000234829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92332899,0,0
ENSG00000234838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767259885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072591547,0,0,0,0,0,0,0,0,0,1.155668114
ENSG00000234840,0,0,0,4.01501997,0,0.57815917,0,0,0.859118209,0,0,0.409908946,2.641989085,0,0,0,3.566238816,1.767259885,0.61469402,0,0,4.042018278,0.631062352,1.332187777,0,0.847311195,0,0,0,1.584510734,0,0,1.12930921,0,0,0,2.458492356,0,0,0,3.566238816,0,0,0,0.516598612,0,0,0.924534491
ENSG00000234841,0,0,0,0,0,0,0,7.891518786,0.859118209,0.584682763,0,1.229726839,0,11.76892917,0,0,0,1.767259885,0.61469402,1.653203066,2.051368446,6.467229244,0,0,0.588707148,1.694622389,3.39396323,3.604992248,0,1.056340489,0,0,0.564654605,3.453245562,5.488913518,1.046199028,3.687738534,0,0,2.871239383,0,1.209497753,5.108658704,0,0,3.56047557,0,3.23587072
ENSG00000234842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551067689,0,0,0,0,0,0,0,0,0,0.528170245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234844,0,0,0,1.147148563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234848,0,0,0,0,0.496635216,0,0,0.789151879,0,0,0.74835617,0.819817893,0,0,0,0,0,0,0,0,0,1.616807311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.145183094,1.240177415,0,0,0,1.277164676,0,0,0,0,0
ENSG00000234851,13.53542873,6.026834008,9.691865558,12.04505991,11.91924518,9.82870589,3.952565258,6.313215029,4.295591043,4.677462106,3.741780848,6.148634197,10.56795634,11.76892917,19.70103543,31.61923304,11.88746272,8.836299425,4.302858138,7.714947641,19.14610549,16.16807311,5.679561167,13.98797166,10.59672866,13.55697911,19.3940756,8.754981173,5.960947632,8.978894158,2.972917199,0,8.469819077,7.48203205,9.480850622,5.23099514,2.458492356,10.72591547,6.200887076,4.785398971,11.88746272,9.07123315,4.470076366,3.939972141,17.56435279,5.340713355,15.47790823,9.476478536
ENSG00000234854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48485189,0,0,0,0,0,0,0,0,0,1.229246178,0,0,0,0,0,1.915747014,0,0,0,1.190608325,0
ENSG00000234859,0,0,0,24.09011982,0.496635216,0,0,0,27.49178268,0,0,0,0,0,0,0,0,0,1.844082059,0,2.735157928,0,0,0,0,0,0.48485189,0.514998893,0,0,0,0,0,2.877704635,0,0,0,0,0,0.478539897,0,0.604748877,8.301570394,0,0,0,1.190608325,0.462267246
ENSG00000234869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.332187777,0,0,0,0,0,0.528170245,0,0,0.564654605,0.86331139,0,0,0,0,0,0,0,0.604748877,1.277164676,0,0,0,2.381216651,0
ENSG00000234880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847311195,0,0,17.8828429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234881,0,0,0,0,0,0,0.658760876,2.367455636,0,0,0,0.819817893,0,0,4.925258858,0,0,0,0,0,0,0.808403656,0,0,0,0.847311195,0,0,0,0,0,0,0.564654605,0,0,0,1.229246178,2.145183094,0,0,0,1.209497753,1.277164676,0,0,0,5.953041627,0.462267246
ENSG00000234882,37.22242902,6.026834008,140.5320506,21.7958227,5.959622592,13.87582008,23.71539155,7.891518786,3.436472835,8.770241448,47.89479485,5.738725251,76.61768347,35.30678751,118.2062126,67.1908702,14.26495526,17.67259885,4.302858138,14.87882759,10.94063171,4.042018278,19.56293291,23.31328609,19.42733588,11.86235672,10.66674158,8.239982281,226.51601,10.03523465,62.43126118,31.88220133,5.646546052,5.467638806,3.991937104,25.10877667,6.146230889,17.16146475,27.28390313,5.742478765,14.26495526,9.675982027,28.09762287,6.566620235,16.53115557,0,23.81216651,16.64162084
ENSG00000234883,0,0,4.845932779,0,0,0,0,0,0.859118209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847311195,0,0.514998893,0,0,0,0,0,0,0.997984276,0,0,1.072591547,1.240177415,0,0,0,0,0,0.516598612,0,2.381216651,0
ENSG00000234886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808403656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957079794,0,0,0,0,0,0,0,0.693400868
ENSG00000234890,0,0,9.691865558,0,0,0,0.658760876,0,0,0,0,0,5.28397817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48485189,0,0,0,0,0,0.564654605,0,0,0,0,0,0,0,0,0,0,1.313324047,0,0,1.190608325,0
ENSG00000234892,0,222.9928583,33.92152945,0,1.986540864,4.62527336,9.222652268,0,7.732063878,0,45.64972634,0.409908946,0,23.53785834,0,3.95240413,1.188746272,1.767259885,4.302858138,0,4.786526374,0,0,1.332187777,0,0,0,0,0,0,0,0,3.387927631,2.877704635,2.49496069,14.64678639,20.89718502,7.50814083,0,1.435619691,1.188746272,10.2807309,24.26612884,0,0.516598612,0,15.47790823,0
ENSG00000234894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683789482,0,0,0,0,0,0,0,0,0.528170245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234896,0,0,0,0,0,0,3.293804381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514998893,0,0,0,0,0,0,0.498992138,0,0,0,0,0,0,0,0,0,0,1.780237785,0,0
ENSG00000234899,0,0,0,0,0.496635216,0,0,2.367455636,2.577354626,0,1.496712339,0.409908946,2.641989085,0,0,0,0,0,0,2.204270755,0,0.808403656,0,0,0.588707148,0,0,0.514998893,0,0,2.972917199,0,0,0.287770463,0,0,0,1.072591547,1.240177415,0,0,1.81424663,0.638582338,0,0,1.780237785,2.381216651,1.849068983
ENSG00000234900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188746272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.94110067,0,0,0,0,0,0,1.240177415,0,1.188746272,0,0,0,0.516598612,0,3.571824976,0.462267246
ENSG00000234906,0,0,0,0,0,0,17.78654366,0,1.718236417,0,21.70232892,0,0,0,0,0,0,1.767259885,0,0,0.683789482,0,0,0,0,0,0.48485189,0.514998893,0,0,0,15.94110067,0,2.014393244,0.498992138,0,1.229246178,0,0,0.478539897,0,0,0,1.313324047,0.516598612,0,0,0
ENSG00000234911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.850421933,0,0,0,0,0.48485189,0,0,0,0,0,0,0,0,0,0,3.217774641,0,0.478539897,0,0.604748877,0,0,0,0,0,0
ENSG00000234912,0,0,0,0,0,1.73447751,0.658760876,1.578303757,1.718236417,1.75404829,6.735205526,1.229726839,2.641989085,0,4.925258858,0,1.188746272,1.767259885,0.61469402,2.204270755,1.367578964,0,2.524249408,2.664375554,2.354828591,0.847311195,0.48485189,4.11999114,0,1.056340489,2.972917199,0,0.564654605,3.741016025,0.498992138,5.23099514,2.458492356,1.072591547,0,2.871239383,1.188746272,2.418995507,0.638582338,2.626648094,1.549795835,7.12095114,0,1.155668114
ENSG00000234913,0,0,0,0,0,0,0,0.789151879,1.718236417,0,0,0.819817893,0,0,0,0,0,0,1.844082059,0,0,0,0,0,0,2.541933584,0.48485189,1.029997785,0,0,0,0,0,0,0,3.138597084,0,0,0,0,0,0,0,0,1.549795835,0,0,0
ENSG00000234915,0,0,4.845932779,0,0,0,0.658760876,0.789151879,1.718236417,0.584682763,0,0,2.641989085,0,4.925258858,0,0,0,0,0,0,0,0,0,0,0,0.48485189,0,0,0,0.7432293,5.313700222,0,0.287770463,0,0,1.229246178,0,0,0,0,0,0.638582338,0,0,0,2.381216651,0.462267246
ENSG00000234917,0,0,0,0,0,0,0.658760876,0,0.859118209,0,0,0,0,2.353785834,0,0,1.188746272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7432293,0,0,0,0,0,1.229246178,0,0,0,1.188746272,0,0,0,0,0,1.190608325,0
ENSG00000234921,0,0,0,0,0,0,0,0,11.16853671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498992138,0,0,0,0,1.435619691,0,0,0,0,0,0,0,0
ENSG00000234925,186.1121451,126.5635142,746.2736479,14.33935704,18.87213821,8.09422838,83.66263129,14.99388569,18.90060059,83.60963514,6.735205526,16.80626681,55.48177079,317.7610876,211.7861309,86.95289085,38.0398807,35.3451977,19.05551461,5.510676886,15.72715808,10.50924752,30.92205524,15.98625332,48.27398612,18.64084628,6.787926459,20.5999557,1025.282993,13.20425611,19.32396179,217.8617091,11.2930921,5.755409269,14.470772,38.70936404,30.73115445,33.25033796,21.08301606,18.18451609,38.0398807,13.30447529,54.27949873,107.6925719,24.79673335,39.16523127,40.48068306,31.4341727
ENSG00000234933,206.4152882,135.6037652,324.6774962,12.04505991,14.40242127,0,12.51645665,30.77692326,24.05530984,9.354924212,37.41780848,12.29726839,42.27182536,176.5339375,147.7577657,83.00048672,55.87107479,22.9743785,7.376328237,8.817083018,20.51368446,24.25210967,8.203810575,70.60595217,28.25794309,32.1978254,8.242482129,18.02496124,17.8828429,11.09157514,46.82344588,478.23302,4.517236841,4.604327415,8.482866346,47.07895626,46.71135476,36.4681126,26.04372572,9.570797942,55.87107479,18.1424663,21.71179949,66.9795264,18.59755002,7.12095114,28.57459981,25.88696576
ENSG00000234936,196.2637166,235.0465263,179.2995128,9.177188504,8.442798673,20.23557095,56.65343536,7.102366907,24.05530984,14.03238632,23.19904126,7.788269983,105.6795634,56.49086001,384.1701909,166.0009734,27.34116426,42.41423724,1.844082059,19.83843679,5.470315856,2.425210967,17.66974585,9.325314438,24.13699306,68.63220676,11.15159347,20.5999557,0,19.54229905,17.83750319,621.702926,13.55171052,9.496425294,16.46674055,92.06551446,76.21326303,21.45183094,4.960709661,17.70597619,27.34116426,26.60895057,21.07321715,17.07321261,19.11414863,55.18737133,13.09669158,18.72182345
ENSG00000234937,3.383857183,3.013417004,43.61339501,0,0,0,1.976282629,0.789151879,5.154709252,0.584682763,0.74835617,0.409908946,0,21.1840725,14.77577657,7.904808259,1.188746272,3.53451977,0.61469402,0,0.683789482,0,0,3.330469442,4.120950034,1.694622389,0,5.664987818,17.8828429,1.584510734,0.7432293,15.94110067,0,0.575540927,0.498992138,2.092398056,0,0,2.48035483,0,1.188746272,0,1.915747014,0,0.516598612,0,7.143649952,0.231133623
ENSG00000234941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.850517716,3.95240413,1.188746272,0,0,0,0,0,1.893187056,0,2.943535739,0,0,0,0,0,0,37.19590155,0,0,0,0,0,0,1.240177415,0,1.188746272,0,0,0,0,0,0,0
ENSG00000234942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45455567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234943,0,0,0,0,0,0,0.658760876,0.789151879,0.859118209,0,0,0,0,0,0,0,0,0,0,1.102135377,0,0,0,0,0.588707148,2.541933584,0,0.514998893,0,0,0,0,0,0,0.498992138,1.046199028,0,0,1.240177415,0,0,0,0,0,0.516598612,0,1.190608325,0.693400868
ENSG00000234945,3042.087608,2516.203198,3019.016121,112.4205592,193.6877343,341.1139103,579.7095711,513.737873,567.0180177,161.9571254,340.5020571,181.1797543,1912.800098,1609.98951,3959.908122,2679.73,942.6757937,560.2213835,209.6106607,295.3722811,456.7713739,504.4438811,259.997689,505.5652613,250.7892449,661.750043,240.9713893,274.4944097,9537.516211,238.7329505,309.926618,3538.924348,458.4995394,131.2233313,214.5666193,830.6820282,711.733537,866.6539701,514.6736273,176.1026821,942.6757937,304.7934338,601.5445624,818.2008813,263.9818905,423.6965928,615.5445042,241.3035022
ENSG00000234946,3.383857183,0,0,0.573574281,2.979811296,1.73447751,4.611326134,0,5.154709252,0,0,2.459453679,0,2.353785834,0,0,0,1.767259885,0,0,0,11.31765118,0,0.666093888,0,0,1.45455567,0.514998893,11.92189526,2.640851223,0,0,2.258618421,0,2.49496069,0,1.229246178,3.217774641,2.48035483,1.914159588,0,1.81424663,0,0,0,0,0,0.462267246
ENSG00000234949,0,0,0,0,1.489905648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575540927,0,0,0,0,0,0,0,0,0,0,0.516598612,0,0,0
ENSG00000234956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915747014,0,0,0,0,0
